label,p_img,p_tab,pred_rule,abstain
1,0.5687346996899486,0.9610558560191962,1,0
0,0.44635489323824773,0.049580574134656365,0,0
0,0.5393696941196949,0.049803492758932956,0,0
1,0.5681951134200873,0.9582530294869237,1,0
0,0.5311432397615364,0.04952507476197531,0,0
0,0.3622807856695566,0.39876961326955435,-1,1
0,0.42842394488603697,0.29170895835694005,-1,1
0,0.4698759458587487,0.9409144663613555,1,0
1,0.5229139230275136,0.9609668735314739,1,0
1,0.41097992479683,0.9609999187518863,1,0
1,0.53588465508546,0.9508313682480581,1,0
0,0.588200087502007,0.05412027107835834,0,0
1,0.3537667671004615,0.9607323033408097,1,0
0,0.5041628498596773,0.05280308712390128,0,0
1,0.42721202612399534,0.9606461644309532,1,0
0,0.3529459861759564,0.6054914916306906,0,0
0,0.4514973254153874,0.14131052598271499,0,0
1,0.40149078869680516,0.9609610531725497,1,0
0,0.3768806990307545,0.06410880024723928,0,0
0,0.4991051061463928,0.37114367386778385,-1,1
0,0.44262383810664074,0.04951874897520125,0,0
0,0.412872998044165,0.04951629436049149,0,0
1,0.39016044654160054,0.9610353986800372,1,0
1,0.5412947671046642,0.9610493789782193,1,0
0,0.4702454608883786,0.04964354560960347,0,0
1,0.4679562854910444,0.9611399259341524,1,0
1,0.4736496941813259,0.84814381229776,1,0
1,0.428432494262433,0.9609815476971797,1,0
1,0.6362341182109147,0.9255814401403895,1,0
0,0.37630228063072746,0.049460156819381325,0,0
1,0.4972902422986189,0.9610925644169976,1,0
0,0.4206506008925676,0.049530604027113304,0,0
0,0.4512223608296522,0.06031245927629474,0,0
1,0.5157479158377498,0.960750520064812,1,0
1,0.4448705673451432,0.9608390044922748,1,0
1,0.543497584934287,0.9610668275851193,1,0
1,0.525890166506559,0.9609669108078569,1,0
0,0.6269228593921027,0.049467821440698785,0,0
0,0.42381638135859806,0.0497785044745545,0,0
0,0.5662584225667264,0.04946584246370626,0,0
0,0.46062741356494596,0.04945120189085848,0,0
0,0.36848059626875274,0.05211130026587173,0,0
0,0.5260115203530825,0.049826795790037244,0,0
1,0.5522609178257608,0.9607475831597915,1,0
1,0.3710479705969468,0.785162986504609,1,0
0,0.3900306460745745,0.04947774354749278,0,0
0,0.42097866325677236,0.056716624183581796,0,0
0,0.4116655748490468,0.538536821279738,-1,1
0,0.38372577432801475,0.35286127945638907,-1,1
0,0.5059258257151021,0.04942664863434469,0,0
0,0.43588275211340555,0.05356585109025553,0,0
1,0.5018953116345771,0.3021873709151432,0,0
1,0.41082465257369577,0.9305933756779581,1,0
0,0.5767758504552347,0.1241907458272646,0,0
1,0.4554900753302988,0.9543829957371932,1,0
1,0.37320172094388127,0.9610291667940584,1,0
0,0.4564066035392657,0.0652518222866528,0,0
0,0.46264659940096625,0.04959507570996694,0,0
1,0.3578941262171851,0.5233053417423547,0,0
1,0.6347612217223833,0.9608946023433291,1,0
1,0.5647238302125782,0.9606392985504499,1,0
1,0.42199158870306763,0.9610297529055295,1,0
1,0.3911496291674556,0.47170387671523795,-1,1
0,0.5829326045280646,0.08154927012399364,0,0
0,0.46712891379013405,0.04977664578696015,0,0
0,0.5283491695741208,0.04966813929333765,0,0
0,0.37180819426681777,0.12137057766115836,0,0
1,0.6394346331842977,0.5479880870925289,-1,1
1,0.42998297924767215,0.634237778182118,1,0
1,0.38849574949953075,0.16982111378993228,0,0
1,0.5608914982952189,0.9609180610111617,1,0
1,0.49545457230220313,0.9610522917434378,1,0
0,0.45775822008114486,0.8415354731449363,1,0
1,0.5069117423788485,0.4754061414708202,-1,1
0,0.3766665711975883,0.05013313804032701,0,0
1,0.3497211921829104,0.9610227495318581,1,0
0,0.4367365195129335,0.04955943952342545,0,0
1,0.6081863221789781,0.9609419676627211,1,0
1,0.553055195361076,0.9610687532800919,1,0
1,0.383119614326135,0.9609838224545681,1,0
0,0.39904861820985016,0.05076871559248655,0,0
1,0.4303160558399449,0.960960975716132,1,0
0,0.36724172774343095,0.049640558993319366,0,0
0,0.4840464828403649,0.04980249374713059,0,0
0,0.39175622974997565,0.04940038163836464,0,0
0,0.525899610938352,0.09030746137322568,0,0
1,0.5678659045072363,0.9509433393585103,1,0
1,0.5878260107344644,0.9079691616696538,1,0
0,0.49549672671509115,0.30521411989726244,0,0
0,0.4420603800996728,0.4360438727154782,-1,1
1,0.5111650760558692,0.8880495968664989,1,0
0,0.4067541146378901,0.06094188565062242,0,0
1,0.40167599602955684,0.9609339752371838,1,0
1,0.5875767357134017,0.9609935636851733,1,0
0,0.4625937664056844,0.6875122515968256,1,0
0,0.3787703578665627,0.049582246741081755,0,0
0,0.39931282096591564,0.04953012975609891,0,0
1,0.5367396323843026,0.9609007281832437,1,0
0,0.3963831652489483,0.13350408515841136,0,0
0,0.38756756395279707,0.04964584813607981,0,0
1,0.431677382118477,0.9608846448125974,1,0
0,0.40052548393030185,0.1108915612783226,0,0
1,0.3741710266131904,0.9609581522222332,1,0
1,0.5914374261086978,0.9608337515293452,1,0
1,0.40549519796952677,0.94947558160418,1,0
1,0.5950789720867802,0.9103003819882056,1,0
1,0.4100791722940055,0.944217966411067,1,0
0,0.48637697368423144,0.08618027931722808,0,0
0,0.5791039975797774,0.04959328506764967,0,0
1,0.4989420279027651,0.9609960081376386,1,0
1,0.5205673059991982,0.9607219552037737,1,0
1,0.4060988783862778,0.9606012011428964,1,0
0,0.4593192221528049,0.049729383328873576,0,0
0,0.39166160117527676,0.0496010278528458,0,0
0,0.4538368725208389,0.10062179004394044,0,0
0,0.3643129167825666,0.04950182997458065,0,0
0,0.47113113483919866,0.18401130946949212,0,0
